condition,structure_rank,seed,sample,cif_path,PC1,PC2
WT mono apo,1123,238,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-238_sample-0/model.cif,20.05118272146325,2.8252930203735334
WT mono apo,1124,240,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-240_sample-3/model.cif,20.454640480939574,-1.5004881101362473
WT mono apo,1125,191,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-191_sample-0/model.cif,19.41607066064575,-0.9361353354725949
WT mono apo,1126,218,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-218_sample-2/model.cif,18.625821630035546,-1.6858874882442116
WT mono apo,1127,136,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-136_sample-0/model.cif,19.94690560073473,3.4081965514671153
WT mono apo,1128,173,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-173_sample-0/model.cif,21.389540131019945,3.1940017581161406
WT mono apo,1129,72,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-72_sample-4/model.cif,20.590835197291685,-1.4826422441483327
WT mono apo,1130,165,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-165_sample-1/model.cif,19.627853691896785,-1.236162878575341
WT mono apo,1131,189,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-189_sample-3/model.cif,18.559849328707497,-1.1239971724418927
WT mono apo,1132,107,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-107_sample-3/model.cif,-22.975854844599496,-0.9055100933888123
WT mono apo,1133,9,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-9_sample-3/model.cif,20.33723183879229,-0.9273410894389503
WT mono apo,1134,86,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-86_sample-3/model.cif,20.29997772714851,-0.9196269940474175
WT mono apo,1135,239,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-239_sample-2/model.cif,20.748184046473067,-1.0068088558854509
WT mono apo,1136,231,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-231_sample-4/model.cif,19.959236448932664,2.097462151171695
WT mono apo,1137,148,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-148_sample-3/model.cif,-5.814245630986713,-1.015373830345627
WT mono apo,1138,240,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-240_sample-0/model.cif,21.051973917744654,-1.3193182113035542
WT mono apo,1139,59,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-59_sample-3/model.cif,20.68058976844384,-1.2972704722632893
WT mono apo,1140,164,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-164_sample-2/model.cif,22.116814404422524,-1.0650208099365481
WT mono apo,1141,2,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-2_sample-1/model.cif,20.33805811367222,-1.0784181376549353
WT mono apo,1142,104,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-104_sample-0/model.cif,20.71901200634735,-1.2750465521999834
WT mono apo,1143,73,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-73_sample-3/model.cif,20.04268178563066,3.1006133895228354
WT mono apo,1144,191,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-191_sample-4/model.cif,20.720590868785994,2.882905057836809
WT mono apo,1145,136,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-136_sample-4/model.cif,20.62140069042883,-1.2638777823348784
WT mono apo,1146,137,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-137_sample-0/model.cif,-23.432587278537017,-0.5409504955498933
WT mono apo,1147,62,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-62_sample-4/model.cif,20.92567929807761,-0.8553880741951602
WT mono apo,1148,201,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-201_sample-3/model.cif,20.32286812838001,-0.9214227837201032
WT mono apo,1149,247,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-247_sample-2/model.cif,20.88374137580109,-0.6217229389257677
WT mono apo,1150,216,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-216_sample-0/model.cif,21.4440873468477,-1.3299727585944972
WT mono apo,1151,209,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-209_sample-1/model.cif,19.69765183800425,-1.2298956837989907
WT mono apo,1152,205,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-205_sample-2/model.cif,20.46028949294507,3.4069222036862477
WT mono apo,1153,228,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-228_sample-0/model.cif,22.163165662505914,-1.1873176930957012
WT mono apo,1154,71,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-71_sample-3/model.cif,21.28904856629154,2.9682648397845113
WT mono apo,1155,234,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-234_sample-0/model.cif,21.693684398545177,3.1369173604157017
WT mono apo,1156,161,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-161_sample-1/model.cif,20.653516764805225,3.33337651148878
WT mono apo,1157,68,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-68_sample-0/model.cif,-23.661089133083536,-0.5939987297288779
WT mono apo,1158,20,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-20_sample-0/model.cif,20.900000204660163,-1.216110084554272
WT mono apo,1159,163,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-163_sample-2/model.cif,20.868855990196167,-0.899953196350061
WT mono apo,1160,95,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-95_sample-0/model.cif,21.52877690892739,-1.390166682244555
WT mono apo,1161,37,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-37_sample-1/model.cif,20.38295217991295,-1.0883945758027687
WT mono apo,1162,182,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-182_sample-3/model.cif,20.53243378157282,3.515878772856961
WT mono apo,1163,4,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-4_sample-1/model.cif,21.173577186641847,-0.9625639133871629
WT mono apo,1164,2,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-2_sample-3/model.cif,20.141225997591373,-1.5626203491381148
WT mono apo,1165,211,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-211_sample-3/model.cif,-24.634347734560667,-0.5947676839369157
WT mono apo,1166,167,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-167_sample-4/model.cif,21.122204187935345,-1.0372015227579372
WT mono apo,1167,232,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-232_sample-2/model.cif,20.663951771973977,-0.8937505890654097
WT mono apo,1168,233,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-233_sample-2/model.cif,22.45541778966841,3.247948511952221
WT mono apo,1169,42,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-42_sample-1/model.cif,20.795565705555944,-1.3499201808947332
WT mono apo,1170,49,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-49_sample-3/model.cif,20.568904749842527,-1.3389845210884772
WT mono apo,1171,197,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-197_sample-2/model.cif,-23.039208339568702,-0.44678768092568727
WT mono apo,1172,218,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-218_sample-3/model.cif,21.377368083144944,-1.196876778224689
WT mono apo,1173,111,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-111_sample-4/model.cif,21.289798703400812,3.204556105379742
WT mono apo,1174,194,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-194_sample-1/model.cif,21.030958747577717,-1.2240615629487013
WT mono apo,1175,116,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-116_sample-1/model.cif,18.810933725643295,2.9874728489092206
WT mono apo,1176,73,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-73_sample-1/model.cif,18.881827849732904,-1.0909783676063227
WT mono apo,1177,243,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-243_sample-2/model.cif,22.113131055598654,3.0080693493222688
WT mono apo,1178,110,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-110_sample-1/model.cif,-22.117990238456358,-0.6483010853409686
WT mono apo,1179,12,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-12_sample-4/model.cif,21.02140150646188,-1.0764048702037166
WT mono apo,1180,37,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-37_sample-2/model.cif,20.57348005461045,3.443991316517443
WT mono apo,1181,137,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-137_sample-3/model.cif,-23.4030140183878,3.677951453022999
WT mono apo,1182,164,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-164_sample-0/model.cif,20.00869733245086,-1.0116331474727576
WT mono apo,1183,140,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-140_sample-3/model.cif,-23.408276139278534,-0.8656766009820014
WT mono apo,1184,3,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-3_sample-3/model.cif,20.650170115169985,-1.2722656462814903
WT mono apo,1185,37,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-37_sample-4/model.cif,21.13557380478906,-1.0948358094575499
WT mono apo,1186,68,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-68_sample-3/model.cif,-25.228812778458455,-0.42068836149530975
WT mono apo,1187,194,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-194_sample-0/model.cif,21.298857001108438,-1.390866888973379
WT mono apo,1188,195,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-195_sample-3/model.cif,21.135807687856424,-1.5744976001940947
WT mono apo,1189,215,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-215_sample-3/model.cif,20.334631074470394,-1.1932786832843743
WT mono apo,1190,140,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-140_sample-2/model.cif,-24.512004158420194,-0.7558698942570572
WT mono apo,1191,45,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-45_sample-2/model.cif,20.54247662204257,-1.0859848041424067
WT mono apo,1192,69,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-69_sample-3/model.cif,20.21984828723511,3.2850252590173055
WT mono apo,1193,226,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-226_sample-4/model.cif,17.079984309426386,-0.8585910176041056
WT mono apo,1194,62,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-62_sample-3/model.cif,20.16232284132081,-1.5195692895715134
WT mono apo,1195,62,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-62_sample-2/model.cif,20.530596786160558,-0.9440086633931166
WT mono apo,1196,235,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-235_sample-4/model.cif,19.414176116909974,-1.3057910283734961
WT mono apo,1197,6,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-6_sample-2/model.cif,21.531629888658212,-1.253065773543326
WT mono apo,1198,218,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-218_sample-4/model.cif,19.21247601590192,-1.2143360698339443
WT mono apo,1199,68,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-68_sample-1/model.cif,-24.227375885728687,-0.4710443256879909
WT mono apo,1200,235,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-235_sample-0/model.cif,20.39501659613019,2.666505374434505
WT mono apo,1201,207,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-207_sample-2/model.cif,21.19459567530818,-1.3038055346608397
WT mono apo,1202,70,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-70_sample-2/model.cif,20.767728156286584,2.683328954481494
WT mono apo,1203,195,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-195_sample-0/model.cif,20.156264127809333,-1.3401629735299088
WT mono apo,1204,116,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-116_sample-4/model.cif,22.011850094534296,-2.1528156148744015
WT mono apo,1205,207,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-207_sample-1/model.cif,21.813535396234652,-1.0791685207391555
WT mono apo,1206,42,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-42_sample-3/model.cif,17.232939774803313,2.7865267971414798
WT mono apo,1207,12,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-12_sample-1/model.cif,20.785939061125113,2.7806396689957262
WT mono apo,1208,19,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-19_sample-2/model.cif,20.697720156548094,-0.37101310061059906
WT mono apo,1209,55,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-55_sample-1/model.cif,18.961834857443392,2.8826498875619113
WT mono apo,1210,7,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-7_sample-3/model.cif,17.053129111829094,2.803437696759014
WT mono apo,1211,185,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-185_sample-2/model.cif,18.84935700397749,-1.096809904883647
WT mono apo,1212,104,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-104_sample-2/model.cif,21.274267252586437,-1.2101583868188368
WT mono apo,1213,33,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-33_sample-4/model.cif,16.55750408147194,-1.2313774840119192
WT mono apo,1214,237,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-237_sample-0/model.cif,-23.571325885918203,-0.670340033135576
WT mono apo,1215,31,0,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-31_sample-0/model.cif,20.15465983769721,3.3262665641546363
WT mono apo,1216,228,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-228_sample-3/model.cif,19.480550892208875,-1.093922927406171
WT mono apo,1217,102,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-102_sample-2/model.cif,18.155766933416803,-1.5293818403398463
WT mono apo,1218,195,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-195_sample-1/model.cif,21.655291063891564,-1.4594015349439304
WT mono apo,1219,86,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-86_sample-1/model.cif,19.945789743380978,-1.4502791239620338
WT mono apo,1220,76,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-76_sample-2/model.cif,21.032221683287503,3.200185850623375
WT mono apo,1221,158,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-158_sample-4/model.cif,18.426495636958798,-0.7839031762360315
WT mono apo,1222,158,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-158_sample-2/model.cif,17.329186203590993,-1.4562516445177214
WT mono apo,1223,9,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-9_sample-1/model.cif,22.147253527544002,-1.0477443534313644
WT mono apo,1224,169,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-169_sample-1/model.cif,17.00358272553325,-0.5345360466185821
WT mono apo,1225,211,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-211_sample-2/model.cif,-23.656424137553813,-0.9602043122354152
WT mono apo,1226,15,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-15_sample-1/model.cif,20.903546915129574,-1.1895269027227862
WT mono apo,1227,81,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-81_sample-4/model.cif,16.887581966209343,-1.7668594230613899
WT mono apo,1228,15,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-15_sample-4/model.cif,19.319173608581938,-1.2098842134931556
WT mono apo,1229,61,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-61_sample-3/model.cif,20.224899776455388,-1.0510552704988159
WT mono apo,1230,6,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-6_sample-1/model.cif,19.67387600546947,-1.3079586820099356
WT mono apo,1231,215,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-215_sample-4/model.cif,20.019437943847713,-0.570907991040587
WT mono apo,1232,6,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-6_sample-3/model.cif,19.5285474467114,-0.9964313528448946
WT mono apo,1233,181,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-181_sample-2/model.cif,21.080668647769176,3.231692471502454
WT mono apo,1234,194,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-194_sample-3/model.cif,21.327053111446855,-1.4828049008083242
WT mono apo,1235,135,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-135_sample-4/model.cif,21.114412224023578,-0.6055031712938882
WT mono apo,1236,91,3,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-91_sample-3/model.cif,20.846756567852342,-1.094067561167275
WT mono apo,1237,95,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-95_sample-2/model.cif,20.72407860797915,-0.8939823856635716
WT mono apo,1238,227,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-227_sample-4/model.cif,18.277834372039333,-1.1783536884684929
WT mono apo,1239,163,4,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-163_sample-4/model.cif,17.527393536830218,3.1700604609160012
WT mono apo,1240,135,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-135_sample-2/model.cif,21.5686204103505,-1.1777670860437426
WT mono apo,1241,213,1,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-213_sample-1/model.cif,16.21036734555022,-1.294927907987608
WT mono apo,1242,180,2,/scratch4/jgray21/zhuggan1/repos/ER_Mutations/outputs/af3_wt_monomer/1a52_wt_monomer_apo/seed-180_sample-2/model.cif,20.93025133389171,-1.4893054145797238
